,T,lambda,gamma,strategy
9265,30,4.0,,coop
9266,30,4.0,,coop
9267,30,4.0,,coop
9268,30,4.0,,defect
9269,30,4.0,,defect
9270,30,4.0,,defect
9271,30,4.0,,defect
9272,30,4.0,,defect
9273,30,4.0,,coop
9274,30,4.0,,coop
9275,30,4.0,,coop
9276,30,4.0,,coop
9277,30,4.0,,coop
9278,30,4.0,,coop
9279,30,4.0,,coop
9280,30,4.0,,coop
9281,30,4.0,,coop
9282,30,4.0,,coop
9283,30,4.0,,defect
9284,30,4.0,,coop
9285,30,4.0,,coop
9286,30,4.0,,defect
9287,30,4.0,,coop
9288,30,4.0,,coop
9289,30,4.0,,coop
9290,30,4.0,,coop
9291,30,4.0,,coop
9292,30,4.0,,coop
9293,30,4.0,,coop
9294,30,4.0,,coop
9295,30,4.0,,defect
9296,30,4.0,,coop
9297,30,4.0,,coop
9298,30,4.0,,coop
9299,30,4.0,,coop
9300,30,4.0,,coop
9301,30,4.0,,coop
9302,30,4.0,,coop
9303,30,4.0,,coop
9304,30,4.0,,coop
9305,30,4.0,,coop
9306,30,4.0,,coop
9307,30,4.0,,coop
9308,30,4.0,,coop
9309,30,4.0,,coop
9310,30,4.0,,coop
9311,30,4.0,,defect
9312,30,4.0,,coop
9313,30,4.0,,coop
9314,30,4.0,,coop
9315,30,4.0,,defect
9316,30,4.0,,coop
9317,30,4.0,,defect
9318,30,4.0,,coop
9319,30,4.0,,coop
9320,30,4.0,,coop
9321,30,4.0,,coop
9322,30,4.0,,coop
9323,30,4.0,,coop
9324,30,4.0,,defect
9325,30,4.0,,coop
9326,30,4.0,,coop
9327,30,4.0,,coop
9328,30,4.0,,coop
9329,30,4.0,,defect
9330,30,4.0,,coop
9331,30,4.0,,coop
9332,30,4.0,,defect
9333,30,4.0,,coop
9334,30,4.0,,coop
9335,30,4.0,,coop
9336,30,4.0,,coop
9337,30,4.0,,coop
9338,30,4.0,,coop
9339,30,4.0,,coop
9340,30,4.0,,coop
9341,30,4.0,,defect
9342,30,4.0,,coop
9343,30,4.0,,coop
9344,30,4.0,,coop
9345,30,4.0,,coop
9346,30,4.0,,coop
9347,30,4.0,,coop
9348,30,4.0,,coop
9349,30,4.0,,coop
9350,30,4.0,,coop
9351,30,4.0,,coop
9352,30,4.0,,coop
9353,30,4.0,,coop
9354,30,4.0,,coop
9355,30,4.0,,coop
9356,30,4.0,,coop
9357,30,4.0,,coop
9358,30,4.0,,coop
9359,30,4.0,,defect
9360,30,4.0,,defect
9361,30,4.0,,defect
9362,30,4.0,,coop
9363,30,4.0,,coop
9364,30,4.0,,coop
9365,30,4.0,,coop
9366,30,4.0,,coop
9367,30,4.0,,coop
9368,30,4.0,,coop
9369,30,4.0,,coop
9370,30,4.0,,coop
9371,30,4.0,,defect
9372,30,4.0,,defect
9373,30,4.0,,coop
9374,30,4.0,,coop
9375,30,4.0,,defect
9376,30,4.0,,coop
9377,30,4.0,,defect
9378,30,4.0,,coop
9379,30,4.0,,coop
9380,30,4.0,,coop
9381,30,4.0,,coop
9382,30,4.0,,coop
9383,30,4.0,,coop
9384,30,4.0,,coop
9385,30,4.0,,coop
9386,30,4.0,,coop
9387,30,4.0,,coop
9388,30,4.0,,coop
9389,30,4.0,,defect
9390,30,4.0,,coop
9391,30,4.0,,coop
9392,30,4.0,,coop
9393,30,4.0,,defect
9394,30,4.0,,coop
9395,30,4.0,,defect
9396,30,4.0,,coop
9397,30,4.0,,coop
9398,30,4.0,,coop
9399,30,4.0,,coop
9400,30,4.0,,coop
9401,30,4.0,,coop
9402,30,4.0,,defect
9403,30,4.0,,coop
9404,30,4.0,,coop
9405,30,4.0,,coop
9406,30,4.0,,coop
9407,30,4.0,,defect
9408,30,4.0,,defect
9409,30,4.0,,coop
9410,30,4.0,,coop
9411,30,4.0,,coop
9412,30,4.0,,defect
9413,30,4.0,,defect
9414,30,4.0,,coop
9415,30,4.0,,coop
9416,30,4.0,,coop
9417,30,4.0,,coop
9418,30,4.0,,defect
9419,30,4.0,,coop
9420,30,4.0,,defect
9421,30,4.0,,coop
9422,30,4.0,,defect
9423,30,4.0,,coop
9424,30,4.0,,defect
9425,30,4.0,,coop
9426,30,4.0,,defect
9427,30,4.0,,coop
9428,30,4.0,,coop
9429,30,4.0,,defect
9430,30,4.0,,defect
9431,30,4.0,,defect
9432,30,4.0,,defect
9433,30,4.0,,defect
9434,30,4.0,,coop
9435,30,4.0,,coop
9436,30,4.0,,defect
9437,30,4.0,,defect
9438,30,4.0,,coop
9439,30,4.0,,coop
9440,30,4.0,,defect
9441,30,4.0,,coop
9442,30,4.0,,coop
9443,30,4.0,,coop
9444,30,4.0,,coop
9445,30,4.0,,coop
9446,30,4.0,,coop
9447,30,4.0,,coop
9448,30,4.0,,coop
9449,30,4.0,,coop
9450,30,4.0,,coop
9451,30,4.0,,defect
9452,30,4.0,,coop
9453,30,4.0,,coop
9454,30,4.0,,coop
9455,30,4.0,,defect
9456,30,4.0,,coop
9457,30,4.0,,coop
9458,30,4.0,,defect
9459,30,4.0,,coop
9460,30,4.0,,coop
9461,30,4.0,,coop
9462,30,4.0,,coop
9463,30,4.0,,coop
9464,30,4.0,,coop
9465,30,4.0,,coop
9466,30,4.0,,coop
9467,30,4.0,,defect
9468,30,4.0,,coop
9469,30,4.0,,coop
9470,30,4.0,,coop
9471,30,4.0,,defect
9472,30,4.0,,defect
9473,30,4.0,,coop
9474,30,4.0,,coop
9475,30,4.0,,coop
9476,30,4.0,,coop
9477,30,4.0,,coop
9478,30,4.0,,defect
9479,30,4.0,,coop
9480,30,4.0,,coop
9481,30,4.0,,defect
9482,30,4.0,,coop
9483,30,4.0,,coop
9484,30,4.0,,coop
9485,30,4.0,,coop
9486,30,4.0,,coop
9487,30,4.0,,coop
9488,30,4.0,,coop
9489,30,4.0,,coop
9490,30,4.0,,defect
9491,30,4.0,,coop
9492,30,4.0,,coop
9493,30,4.0,,defect
9494,30,4.0,,defect
9495,30,4.0,,coop
9496,30,4.0,,coop
9497,30,4.0,,defect
9498,30,4.0,,coop
9499,30,4.0,,coop
9500,30,4.0,,coop
9501,30,4.0,,coop
9502,30,4.0,,coop
9503,30,4.0,,coop
9504,30,4.0,,coop
9505,30,4.0,,coop
9506,30,4.0,,coop
9507,30,4.0,,defect
9508,30,4.0,,coop
9509,30,4.0,,defect
9510,30,4.0,,coop
9511,30,4.0,,coop
9512,30,4.0,,defect
9513,30,4.0,,coop
9514,30,4.0,,defect
9515,30,4.0,,coop
9516,30,4.0,,coop
9517,30,4.0,,coop
9518,30,4.0,,coop
9519,30,4.0,,coop
9520,30,4.0,,coop
9521,30,4.0,,coop
9522,30,4.0,,coop
9523,30,4.0,,coop
9524,30,4.0,,coop
9525,30,4.0,,coop
9526,30,4.0,,coop
9527,30,4.0,,coop
9528,30,4.0,,coop
9529,30,4.0,,coop
9530,30,4.0,,coop
9531,30,4.0,,coop
9532,30,4.0,,defect
9533,30,4.0,,coop
9534,30,4.0,,defect
9535,30,4.0,,coop
9536,30,4.0,,coop
9537,30,4.0,,defect
9538,30,4.0,,coop
9539,30,4.0,,coop
9540,30,4.0,,coop
9541,30,4.0,,coop
9542,30,4.0,,coop
9543,30,4.0,,defect
9544,30,4.0,,coop
9545,30,4.0,,coop
9546,30,4.0,,coop
9547,30,4.0,,coop
9548,30,4.0,,coop
9549,30,4.0,,coop
9550,30,4.0,,coop
9551,30,4.0,,defect
9552,30,4.0,,coop
9553,30,4.0,,defect
9554,30,4.0,,coop
9555,30,4.0,,coop
9556,30,4.0,,coop
9557,30,4.0,,defect
9558,30,4.0,,coop
9559,30,4.0,,coop
9560,30,4.0,,coop
9561,30,4.0,,coop
9562,30,4.0,,coop
9563,30,4.0,,coop
9564,30,4.0,,coop
9565,30,4.0,,coop
9566,30,4.0,,coop
9567,30,4.0,,coop
9568,30,4.0,,defect
9569,30,4.0,,coop
9570,30,4.0,,coop
9571,30,4.0,,defect
9572,30,4.0,,coop
9573,30,4.0,,coop
9574,30,4.0,,defect
9575,30,4.0,,coop
9576,30,4.0,,coop
9577,30,4.0,,defect
9578,30,4.0,,coop
9579,30,4.0,,coop
9580,30,4.0,,defect
9581,30,4.0,,coop
9582,30,4.0,,coop
9583,30,4.0,,coop
9584,30,4.0,,defect
9585,30,4.0,,coop
9586,30,4.0,,coop
9587,30,4.0,,defect
9588,30,4.0,,coop
9589,30,4.0,,coop
9590,30,4.0,,coop
9591,30,4.0,,defect
9592,30,4.0,,defect
9593,30,4.0,,coop
9594,30,4.0,,coop
9595,30,4.0,,coop
9596,30,4.0,,coop
9597,30,4.0,,coop
9598,30,4.0,,coop
9599,30,4.0,,coop
9600,30,4.0,,coop
9601,30,4.0,,defect
9602,30,4.0,,coop
9603,30,4.0,,defect
9604,30,4.0,,coop
9605,30,4.0,,coop
9606,30,4.0,,coop
9607,30,4.0,,coop
9608,30,4.0,,coop
9609,30,4.0,,defect
9610,30,4.0,,coop
9611,30,4.0,,coop
9612,30,4.0,,coop
9613,30,4.0,,coop
9614,30,4.0,,defect
9615,30,4.0,,coop
9616,30,4.0,,coop
9617,30,4.0,,coop
9618,30,4.0,,defect
9619,30,4.0,,coop
9620,30,4.0,,coop
9621,30,4.0,,defect
9622,30,4.0,,defect
9623,30,4.0,,coop
9624,30,4.0,,coop
9625,30,4.0,,defect
9626,30,4.0,,coop
9627,30,4.0,,coop
9628,30,4.0,,coop
9629,30,4.0,,coop
9630,30,4.0,,coop
9631,30,4.0,,coop
9632,30,4.0,,coop
9633,30,4.0,,coop
9634,30,4.0,,defect
9635,30,4.0,,defect
9636,30,4.0,,coop
9637,30,4.0,,coop
9638,30,4.0,,coop
9639,30,4.0,,coop
9640,30,4.0,,defect
9641,30,4.0,,defect
9642,30,4.0,,coop
9643,30,4.0,,coop
9644,30,4.0,,coop
9645,30,4.0,,coop
9646,30,4.0,,coop
9647,30,4.0,,coop
9648,30,4.0,,defect
9649,30,4.0,,coop
9650,30,4.0,,coop
9651,30,4.0,,coop
9652,30,4.0,,coop
9653,30,4.0,,coop
9654,30,4.0,,coop
9655,30,4.0,,coop
9656,30,4.0,,coop
9657,30,4.0,,coop
9658,30,4.0,,defect
9659,30,4.0,,coop
9660,30,4.0,,defect
9661,30,4.0,,coop
9662,30,4.0,,defect
9663,30,4.0,,defect
9664,30,4.0,,defect
9665,30,4.0,,coop
9666,30,4.0,,defect
9667,30,4.0,,coop
9668,30,4.0,,defect
9669,30,4.0,,coop
9670,30,4.0,,coop
9671,30,4.0,,coop
9672,30,4.0,,defect
9673,30,4.0,,coop
9674,30,4.0,,coop
9675,30,4.0,,coop
9676,30,4.0,,defect
9677,30,4.0,,defect
9678,30,4.0,,coop
9679,30,4.0,,coop
9680,30,4.0,,defect
9681,30,4.0,,coop
9682,30,4.0,,coop
9683,30,4.0,,defect
9684,30,4.0,,coop
9685,30,4.0,,coop
9686,30,4.0,,defect
9687,30,4.0,,coop
9688,30,4.0,,coop
9689,30,4.0,,coop
9690,30,4.0,,coop
9691,30,4.0,,defect
9692,30,4.0,,coop
9693,30,4.0,,defect
9694,30,4.0,,coop
9695,30,4.0,,coop
9696,30,4.0,,defect
9697,30,4.0,,coop
9698,30,4.0,,coop
9699,30,4.0,,coop
9700,30,4.0,,defect
9701,30,4.0,,coop
9702,30,4.0,,coop
9703,30,4.0,,coop
9704,30,4.0,,coop
9705,30,4.0,,coop
9706,30,4.0,,coop
9707,30,4.0,,coop
9708,30,4.0,,coop
9709,30,4.0,,coop
9710,30,4.0,,coop
9711,30,4.0,,coop
9712,30,4.0,,defect
9713,30,4.0,,coop
9714,30,4.0,,defect
9715,30,4.0,,defect
9716,30,4.0,,coop
9717,30,4.0,,defect
9718,30,4.0,,coop
9719,30,4.0,,coop
9720,30,4.0,,coop
9721,30,4.0,,coop
9722,30,4.0,,coop
9723,30,4.0,,coop
9724,30,4.0,,coop
9725,30,4.0,,coop
9726,30,4.0,,coop
9727,30,4.0,,coop
9728,30,4.0,,defect
9729,30,4.0,,coop
9730,30,4.0,,coop
9731,30,4.0,,defect
9732,30,4.0,,coop
9733,30,4.0,,coop
9734,30,4.0,,defect
9735,30,4.0,,coop
9736,30,4.0,,coop
9737,30,4.0,,coop
9738,30,4.0,,defect
9739,30,4.0,,coop
9740,30,4.0,,coop
9741,30,4.0,,coop
9742,30,4.0,,defect
9743,30,4.0,,coop
9744,30,4.0,,coop
9745,30,4.0,,coop
9746,30,4.0,,defect
9747,30,4.0,,coop
9748,30,4.0,,defect
9749,30,4.0,,coop
9750,30,4.0,,coop
9751,30,4.0,,coop
9752,30,4.0,,coop
9753,30,4.0,,coop
9754,30,4.0,,coop
9755,30,4.0,,coop
9756,30,4.0,,coop
9757,30,4.0,,coop
9758,30,4.0,,defect
9759,30,4.0,,coop
9760,30,4.0,,coop
9761,30,4.0,,defect
9762,30,4.0,,coop
9763,30,4.0,,coop
9764,30,4.0,,coop
9765,30,4.0,,coop
9766,30,4.0,,coop
9767,30,4.0,,coop
9768,30,4.0,,coop
9769,30,4.0,,coop
9770,30,4.0,,coop
9771,30,4.0,,coop
9772,30,4.0,,coop
9773,30,4.0,,coop
9774,30,4.0,,defect
9775,30,4.0,,coop
9776,30,4.0,,defect
9777,30,4.0,,coop
9778,30,4.0,,defect
9779,30,4.0,,coop
9780,30,4.0,,coop
9781,30,4.0,,coop
9782,30,4.0,,coop
9783,30,4.0,,coop
9784,30,4.0,,defect
9785,30,4.0,,coop
9786,30,4.0,,defect
9787,30,4.0,,coop
9788,30,4.0,,coop
9789,30,4.0,,coop
9790,30,4.0,,coop
9791,30,4.0,,coop
9792,30,4.0,,defect
9793,30,4.0,,coop
9794,30,4.0,,coop
9795,30,4.0,,coop
9796,30,4.0,,coop
9797,30,4.0,,coop
9798,30,4.0,,coop
9799,30,4.0,,coop
9800,30,4.0,,defect
9801,30,4.0,,coop
9802,30,4.0,,coop
9803,30,4.0,,coop
9804,30,4.0,,coop
9805,30,4.0,,coop
9806,30,4.0,,coop
9807,30,4.0,,coop
9808,30,4.0,,coop
9809,30,4.0,,coop
9810,30,4.0,,coop
9811,30,4.0,,coop
9812,30,4.0,,coop
9813,30,4.0,,defect
9814,30,4.0,,coop
9815,30,4.0,,defect
9816,30,4.0,,defect
9817,30,4.0,,coop
9818,30,4.0,,coop
9819,30,4.0,,coop
9820,30,4.0,,coop
9821,30,4.0,,coop
9822,30,4.0,,coop
9823,30,4.0,,coop
9824,30,4.0,,coop
9825,30,4.0,,defect
9826,30,4.0,,defect
9827,30,4.0,,coop
9828,30,4.0,,coop
9829,30,4.0,,defect
9830,30,4.0,,coop
9831,30,4.0,,coop
9832,30,4.0,,coop
9833,30,4.0,,coop
9834,30,4.0,,defect
9835,30,4.0,,coop
9836,30,4.0,,coop
9837,30,4.0,,coop
9838,30,4.0,,coop
9839,30,4.0,,coop
9840,30,4.0,,defect
9841,30,4.0,,defect
9842,30,4.0,,coop
9843,30,4.0,,coop
9844,30,4.0,,coop
9845,30,4.0,,defect
9846,30,4.0,,coop
9847,30,4.0,,coop
9848,30,4.0,,coop
9849,30,4.0,,coop
9850,30,4.0,,defect
9851,30,4.0,,coop
9852,30,4.0,,defect
9853,30,4.0,,coop
9854,30,4.0,,defect
9855,30,4.0,,coop
9856,30,4.0,,defect
9857,30,4.0,,defect
9858,30,4.0,,coop
9859,30,4.0,,coop
9860,30,4.0,,coop
9861,30,4.0,,coop
9862,30,4.0,,coop
9863,30,4.0,,coop
9864,30,4.0,,coop
9865,30,4.0,,coop
9866,30,4.0,,coop
9867,30,4.0,,defect
9868,30,4.0,,defect
9869,30,4.0,,coop
9870,30,4.0,,coop
9871,30,4.0,,coop
9872,30,4.0,,coop
9873,30,4.0,,coop
9874,30,4.0,,coop
9875,30,4.0,,coop
9876,30,4.0,,defect
9877,30,4.0,,defect
9878,30,4.0,,coop
9879,30,4.0,,coop
9880,30,4.0,,coop
9881,30,4.0,,coop
9882,30,4.0,,defect
9883,30,4.0,,coop
9884,30,4.0,,defect
9885,30,4.0,,coop
9886,30,4.0,,coop
9887,30,4.0,,coop
9888,30,4.0,,coop
9889,30,4.0,,coop
9890,30,4.0,,coop
9891,30,4.0,,coop
9892,30,4.0,,coop
9893,30,4.0,,coop
9894,30,4.0,,coop
9895,30,4.0,,coop
9896,30,4.0,,coop
9897,30,4.0,,defect
9898,30,4.0,,coop
9899,30,4.0,,coop
9900,30,4.0,,coop
9901,30,4.0,,coop
9902,30,4.0,,coop
9903,30,4.0,,coop
9904,30,4.0,,coop
9905,30,4.0,,defect
9906,30,4.0,,defect
9907,30,4.0,,defect
9908,30,4.0,,coop
9909,30,4.0,,coop
9910,30,4.0,,defect
9911,30,4.0,,coop
9912,30,4.0,,coop
9913,30,4.0,,defect
9914,30,4.0,,coop
9915,30,4.0,,defect
9916,30,4.0,,coop
9917,30,4.0,,coop
9918,30,4.0,,coop
9919,30,4.0,,defect
9920,30,4.0,,coop
9921,30,4.0,,defect
9922,30,4.0,,coop
9923,30,4.0,,defect
9924,30,4.0,,coop
9925,30,4.0,,coop
9926,30,4.0,,coop
9927,30,4.0,,coop
9928,30,4.0,,defect
9929,30,4.0,,coop
9930,30,4.0,,coop
9931,30,4.0,,coop
9932,30,4.0,,defect
9933,30,4.0,,coop
9934,30,4.0,,coop
9935,30,4.0,,coop
9936,30,4.0,,defect
9937,30,4.0,,coop
9938,30,4.0,,defect
9939,30,4.0,,coop
9940,30,4.0,,coop
9941,30,4.0,,defect
9942,30,4.0,,coop
9943,30,4.0,,defect
9944,30,4.0,,coop
9945,30,4.0,,coop
9946,30,4.0,,coop
9947,30,4.0,,coop
9948,30,4.0,,coop
9949,30,4.0,,coop
9950,30,4.0,,coop
9951,30,4.0,,coop
9952,30,4.0,,coop
9953,30,4.0,,coop
9954,30,4.0,,coop
9955,30,4.0,,coop
9956,30,4.0,,coop
9957,30,4.0,,defect
9958,30,4.0,,defect
9959,30,4.0,,coop
9960,30,4.0,,coop
9961,30,4.0,,coop
9962,30,4.0,,coop
9963,30,4.0,,coop
9964,30,4.0,,coop
9965,30,4.0,,defect
9966,30,4.0,,coop
9967,30,4.0,,coop
9968,30,4.0,,defect
9969,30,4.0,,coop
9970,30,4.0,,defect
9971,30,4.0,,coop
9972,30,4.0,,coop
9973,30,4.0,,coop
9974,30,4.0,,defect
9975,30,4.0,,coop
9976,30,4.0,,coop
9977,30,4.0,,coop
9978,30,4.0,,defect
9979,30,4.0,,coop
9980,30,4.0,,coop
9981,30,4.0,,coop
9982,30,4.0,,defect
9983,30,4.0,,coop
9984,30,4.0,,coop
9985,30,4.0,,coop
9986,30,4.0,,coop
9987,30,4.0,,defect
9988,30,4.0,,coop
9989,30,4.0,,coop
9990,30,4.0,,defect
9991,30,4.0,,coop
9992,30,4.0,,defect
9993,30,4.0,,coop
9994,30,4.0,,defect
9995,30,4.0,,coop
9996,30,4.0,,coop
9997,30,4.0,,coop
9998,30,4.0,,coop
9999,30,4.0,,defect
10000,30,4.0,,coop
10001,30,4.0,,defect
10002,30,4.0,,coop
10003,30,4.0,,coop
10004,30,4.0,,coop
10005,30,4.0,,coop
10006,30,4.0,,coop
10007,30,4.0,,coop
10008,30,4.0,,defect
10009,30,4.0,,coop
10010,30,4.0,,defect
10011,30,4.0,,coop
10012,30,4.0,,coop
10013,30,4.0,,coop
10014,30,4.0,,coop
10015,30,4.0,,defect
10016,30,4.0,,defect
10017,30,4.0,,defect
10018,30,4.0,,defect
10019,30,4.0,,coop
10020,30,4.0,,coop
10021,30,4.0,,coop
10022,30,4.0,,coop
10023,30,4.0,,coop
10024,30,4.0,,coop
10025,30,4.0,,coop
10026,30,4.0,,coop
10027,30,4.0,,defect
10028,30,4.0,,defect
10029,30,4.0,,defect
10030,30,4.0,,coop
10031,30,4.0,,coop
10032,30,4.0,,coop
10033,30,4.0,,coop
10034,30,4.0,,coop
10035,30,4.0,,coop
10036,30,4.0,,coop
10037,30,4.0,,coop
10038,30,4.0,,coop
10039,30,4.0,,defect
10040,30,4.0,,coop
10041,30,4.0,,coop
10042,30,4.0,,defect
10043,30,4.0,,defect
10044,30,4.0,,defect
10045,30,4.0,,coop
10046,30,4.0,,coop
10047,30,4.0,,coop
10048,30,4.0,,defect
10049,30,4.0,,coop
10050,30,4.0,,coop
10051,30,4.0,,coop
10052,30,4.0,,coop
10053,30,4.0,,coop
10054,30,4.0,,defect
10055,30,4.0,,coop
10056,30,4.0,,defect
10057,30,4.0,,coop
10058,30,4.0,,defect
10059,30,4.0,,coop
10060,30,4.0,,defect
10061,30,4.0,,coop
10062,30,4.0,,coop
10063,30,4.0,,coop
10064,30,4.0,,coop
10065,30,4.0,,coop
10066,30,4.0,,coop
10067,30,4.0,,coop
10068,30,4.0,,coop
10069,30,4.0,,defect
10070,30,4.0,,coop
10071,30,4.0,,coop
10072,30,4.0,,coop
10073,30,4.0,,defect
10074,30,4.0,,coop
10075,30,4.0,,coop
10076,30,4.0,,coop
10077,30,4.0,,coop
10078,30,4.0,,coop
10079,30,4.0,,defect
10080,30,4.0,,coop
10081,30,4.0,,coop
10082,30,4.0,,coop
10083,30,4.0,,defect
10084,30,4.0,,coop
10085,30,4.0,,coop
10086,30,4.0,,coop
10087,30,4.0,,coop
10088,30,4.0,,coop
10089,30,4.0,,coop
10090,30,4.0,,defect
10091,30,4.0,,defect
10092,30,4.0,,coop
10093,30,4.0,,coop
10094,30,4.0,,coop
10095,30,4.0,,defect
10096,30,4.0,,defect
10097,30,4.0,,coop
10098,30,4.0,,coop
10099,30,4.0,,coop
10100,30,4.0,,coop
10101,30,4.0,,coop
10102,30,4.0,,coop
10103,30,4.0,,coop
10104,30,4.0,,coop
10105,30,4.0,,coop
10106,30,4.0,,coop
10107,30,4.0,,defect
10108,30,4.0,,coop
10109,30,4.0,,coop
10110,30,4.0,,defect
10111,30,4.0,,coop
10112,30,4.0,,coop
10113,30,4.0,,defect
10114,30,4.0,,defect
10115,30,4.0,,coop
10116,30,4.0,,coop
10117,30,4.0,,coop
10118,30,4.0,,coop
10119,30,4.0,,coop
10120,30,4.0,,coop
10121,30,4.0,,coop
10122,30,4.0,,coop
10123,30,4.0,,coop
10124,30,4.0,,coop
10125,30,4.0,,defect
10126,30,4.0,,coop
10127,30,4.0,,coop
10128,30,4.0,,coop
10129,30,4.0,,coop
10130,30,4.0,,coop
10131,30,4.0,,coop
10132,30,4.0,,coop
10133,30,4.0,,coop
10134,30,4.0,,coop
10135,30,4.0,,coop
10136,30,4.0,,defect
10137,30,4.0,,defect
10138,30,4.0,,coop
10139,30,4.0,,defect
10140,30,4.0,,coop
10141,30,4.0,,defect
10142,30,4.0,,defect
10143,30,4.0,,coop
10144,30,4.0,,coop
10145,30,4.0,,coop
10146,30,4.0,,coop
10147,30,4.0,,coop
10148,30,4.0,,coop
10149,30,4.0,,coop
10150,30,4.0,,coop
10151,30,4.0,,coop
10152,30,4.0,,coop
10153,30,4.0,,defect
10154,30,4.0,,coop
10155,30,4.0,,coop
10156,30,4.0,,coop
10157,30,4.0,,coop
10158,30,4.0,,coop
10159,30,4.0,,coop
10160,30,4.0,,defect
10161,30,4.0,,coop
10162,30,4.0,,coop
10163,30,4.0,,defect
10164,30,4.0,,coop
10165,30,4.0,,coop
10166,30,4.0,,coop
10167,30,4.0,,coop
10168,30,4.0,,coop
10169,30,4.0,,coop
10170,30,4.0,,defect
10171,30,4.0,,coop
10172,30,4.0,,coop
10173,30,4.0,,coop
10174,30,4.0,,coop
10175,30,4.0,,coop
10176,30,4.0,,coop
10177,30,4.0,,coop
10178,30,4.0,,coop
10179,30,4.0,,coop
10180,30,4.0,,coop
10181,30,4.0,,defect
10182,30,4.0,,coop
10183,30,4.0,,coop
10184,30,4.0,,coop
10185,30,4.0,,coop
10186,30,4.0,,coop
10187,30,4.0,,coop
10188,30,4.0,,coop
10189,30,4.0,,coop
10190,30,4.0,,coop
10191,30,4.0,,coop
10192,30,4.0,,coop
10193,30,4.0,,coop
10194,30,4.0,,coop
10195,30,4.0,,coop
10196,30,4.0,,coop
10197,30,4.0,,defect
10198,30,4.0,,defect
10199,30,4.0,,defect
10200,30,4.0,,coop
10201,30,4.0,,coop
10202,30,4.0,,defect
10203,30,4.0,,coop
10204,30,4.0,,coop
10205,30,4.0,,coop
10206,30,4.0,,coop
10207,30,4.0,,coop
10208,30,4.0,,defect
10209,30,4.0,,defect
10210,30,4.0,,coop
10211,30,4.0,,defect
10212,30,4.0,,coop
10213,30,4.0,,coop
10214,30,4.0,,coop
10215,30,4.0,,coop
10216,30,4.0,,defect
10217,30,4.0,,coop
10218,30,4.0,,coop
10219,30,4.0,,coop
10220,30,4.0,,coop
10221,30,4.0,,coop
10222,30,4.0,,defect
10223,30,4.0,,defect
10224,30,4.0,,coop
10225,30,4.0,,coop
10226,30,4.0,,coop
10227,30,4.0,,coop
10228,30,4.0,,coop
10229,30,4.0,,defect
10230,30,4.0,,coop
10231,30,4.0,,coop
10232,30,4.0,,coop
10233,30,4.0,,coop
10234,30,4.0,,coop
10235,30,4.0,,defect
10236,30,4.0,,coop
10237,30,4.0,,coop
10238,30,4.0,,defect
10239,30,4.0,,coop
10240,30,4.0,,coop
10241,30,4.0,,coop
10242,30,4.0,,coop
10243,30,4.0,,coop
10244,30,4.0,,coop
10245,30,4.0,,defect
10246,30,4.0,,coop
10247,30,4.0,,coop
10248,30,4.0,,coop
10249,30,4.0,,coop
10250,30,4.0,,coop
10251,30,4.0,,coop
10252,30,4.0,,coop
10253,30,4.0,,coop
10254,30,4.0,,coop
10255,30,4.0,,coop
10256,30,4.0,,coop
10257,30,4.0,,coop
10258,30,4.0,,coop
10259,30,4.0,,coop
10260,30,4.0,,coop
10261,30,4.0,,coop
10262,30,4.0,,coop
10263,30,4.0,,defect
10264,30,4.0,,defect
10265,30,4.0,,coop
10266,30,4.0,,defect
10267,30,4.0,,coop
10268,30,4.0,,defect
10269,30,4.0,,coop
10270,30,4.0,,coop
10271,30,4.0,,coop
10272,30,4.0,,coop
10273,30,4.0,,defect
10274,30,4.0,,defect
10275,30,4.0,,defect
10276,30,4.0,,defect
10277,30,4.0,,coop
10278,30,4.0,,coop
10279,30,4.0,,coop
10280,30,4.0,,coop
10281,30,4.0,,coop
10282,30,4.0,,coop
10283,30,4.0,,coop
10284,30,4.0,,coop
10285,30,4.0,,defect
10286,30,4.0,,coop
10287,30,4.0,,defect
10288,30,4.0,,coop
10289,30,4.0,,coop
10290,30,4.0,,coop
10291,30,4.0,,defect
10292,30,4.0,,defect
10293,30,4.0,,defect
10294,30,4.0,,coop
10295,30,4.0,,coop
10296,30,4.0,,coop
10297,30,4.0,,coop
10298,30,4.0,,coop
10299,30,4.0,,coop
10300,30,4.0,,coop
10301,30,4.0,,coop
10302,30,4.0,,coop
10303,30,4.0,,defect
10304,30,4.0,,coop
10305,30,4.0,,coop
10306,30,4.0,,coop
10307,30,4.0,,coop
10308,30,4.0,,defect
10309,30,4.0,,coop
10310,30,4.0,,coop
10311,30,4.0,,coop
10312,30,4.0,,defect
10313,30,4.0,,defect
10314,30,4.0,,coop
10315,30,4.0,,coop
10316,30,4.0,,coop
10317,30,4.0,,coop
10318,30,4.0,,coop
10319,30,4.0,,coop
10320,30,4.0,,coop
10321,30,4.0,,coop
10322,30,4.0,,defect
10323,30,4.0,,coop
10324,30,4.0,,defect
10325,30,4.0,,coop
10326,30,4.0,,coop
10327,30,4.0,,defect
10328,30,4.0,,coop
10329,30,4.0,,coop
10330,30,4.0,,defect
10331,30,4.0,,coop
10332,30,4.0,,coop
10333,30,4.0,,coop
10334,30,4.0,,coop
10335,30,4.0,,coop
10336,30,4.0,,coop
10337,30,4.0,,coop
10338,30,4.0,,defect
10339,30,4.0,,defect
